school_id,school_name
3696,Haddon Heights High School
3697,Haddon Township
3698,Haddonfield
3699,Hagerstown Community College
3700,Hagerty
3701,Hagerty High School
3702,Hahnville High School
3703,Haines City HS
3704,Haines City High School
3705,Hales Franciscan
3706,Half Hollow Hills East High School
3707,Half Hollow Hills West
3708,Halifax County High School
3709,Hall
3710,Hallandale
3711,Hallettsville
3712,Halls
3713,Hallsboro
3714,Hallsville
3715,Hallsville High School
3716,Haltom
3717,Hamburg
3718,Hamden High School
3719,Hamilton College
3720,Hamilton Community
3721,Hamilton East
3722,Hamilton High School
3723,Hamilton Union
3724,Hamilton West
3725,Hamilton-Wenham regional
3726,Hamline University
3727,Hammarskjold
3728,Hammon
3729,Hammond
3730,Hammond School
3731,Hammond Tech
3732,Hammonton
3733,Hampden-Sydney College
3734,Hampshire
3735,Hampton Bays
3736,Hampton High School
3737,Hamtramck
3738,Hanahan
3739,Hanahan High School
3740,Hancock
3741,Hancock Central
3742,Handsworth Secondary School
3743,Handy
3744,Hanford High School
3745,Hanks
3746,Hannibal
3747,Hanover
3748,Hanover Central High School
3749,Hanover College
3750,Hanover High School
3751,Happy Valley High School
3752,Harbor
3753,Hardaway High School
3754,Hardee
3755,Hardee Senior High School
3756,Hardesty
3757,Hardin County
3758,Hardin Jefferson
3759,Hardin-Simmons University
3760,Harding
3761,Harding Charter Prep
3762,Harding University
3763,Harford Community College
3764,Harford JC
3765,Hargrave
3766,"Hargrave HS, Huffman, Texas"
3767,Hargrave Military Academy
3768,Harian
3769,Harlan Community
3770,Harlan High School
3771,Harlem
3772,Harleton
3773,Harmony Grove
3774,Harmony High School
3775,Harold L. Richards
3776,Harold L. Richards High School
3777,Harper
3778,Harper College
3779,Harrah High School
3780,Harriman
3781,Harris County High School
3782,Harrisburg High School
3783,Harrison Central High School
3784,Harrison County High School
3785,Harrison High School
3786,Harrisonburg High School
3787,Harriton High School
3788,Harry Ainlay Composite
3789,Harry S. Truman College
3790,Hart County
3791,Hartford
3792,Hartnell College
3793,Hartnell High School
3794,Hartsburg-Emden
3795,Hartselle
3796,Hartselle HS
3797,Hartshorne
3798,Hartsville
3799,Hartwick College
3800,Harvard
3801,Harvard University
3802,Harvard-Westlake High School
3803,Harvard-Westlake School
3804,Harwich High School
3805,Haskell
3806,Hastings
3807,Hastings College
3808,Hastings HS
3809,Hastings on the Hudson
3810,Hatboro-Horsham
3811,Hattiesburg
3812,Hattiesburg HS
3813,Haughton
3814,Hauppauge
3815,Hauppauge High School
3816,Havana
3817,Havelock
3818,Haverford College
3819,Haverford Township
3820,Haverling
3821,Havre High School
3822,Havre de Grace
3823,Hawaii
3824,Hawaii Pacific
3825,Hawaii Pacific University
3826,Hawkinsville
3827,Haworth
3828,Hawthorne High School
3829,Hay Long
3830,Hayden High School
3831,Hayesville
3832,Hayfield
3833,Haynesville
3834,Hays
3835,Haysi
3836,Hayward High School
3837,Hazel Green
3838,Hazel Green High School
3839,Hazel Park
3840,Hazelhurst
3841,Hazelwood Central
3842,Hazelwood East
3843,Hazelwood West
3844,Hazelwood West High School
3845,Hazen High School
3846,Hazlet
3847,Hazleton Area
3848,Hazleton Area High School
3849,Hazleton High School
3850,Head-Royce
3851,Head-Royce High School
3852,Headland High School
3853,Healdsburg
3854,Healy
3855,Heartland Community College
3856,Heath
3857,Heath High School
3858,Hebert
3859,Hebron
3860,Hebron Christian Academy
3861,Hebron High School
3862,Hedgesville
3863,Heightstown High School
3864,Helena High School
3865,Helias
3866,Helix Charter High School
3867,Hemet High School
3868,Hempfield
3869,Hempfield Area
3870,Hempstead
3871,Henderson County
3872,Henderson County Junior College
3873,Henderson High School
3874,Henderson State
3875,Henderson State University
3876,Hendersonville
3877,Hendrix College
3878,Henley
3879,Henniger
3880,Henninger High School
3881,Henrico
3882,Henry A. Bradshaw
3883,Henry B. Plant High School
3884,Henry Clay
3885,Henry County
3886,Henry Ford Community College
3887,Henry Ford II
3888,Henry Foss
3889,Henry Hudson
3890,Henry Senachwine High School
3891,Henry Street
3892,Hephzibah High School
3893,Herbert H. Lehman
3894,Herbert Hoover High School
3895,Herculaneum
3896,Hereford High School
3897,Heritage Christian Academy
3898,Heritage Christian High School
3899,"Heritage Christian School, Indianapolis"
3900,"Heritage HS, Littleton, Colo."
3901,Heritage Hall High School
3902,Heritage High School
3903,Heritage Hills
3904,Herkimer
3905,Herkimer County Community College
3906,Hermann
3907,Hermiston High School
3908,Hermitage
3909,Hernando High School
3910,Herndon
3911,Herndon High School
3912,Herricks
3913,Herrin High School
3914,Hersey
3915,Hershey High School
3916,Hesperia
3917,Hewitt-Trussville
3918,Hewitt-Trussville High School
3919,Hewlett
3920,Hialeah HS
3921,Hialeah High School
3922,Hialeah-Miami Lakes High School
3923,Hiawatha High School
3924,Hibbing
3925,Hibriten
3926,Hickman
3927,Hickman Mills
3928,Hickory High School
3929,Hicks Memorial
3930,Hicksville
3931,Hidden Valley
3932,High Point
3933,High Point University
3934,Highland Community College
3935,Highland High School
3936,Highland Park
3937,Highland Regional
3938,Highland Springs
3939,Highlands Christian
3940,Highlands Christian High School
3941,Highlands High School
3942,Highlands Ranch High School
3943,Highline High School
3944,Hightstown
3945,Hilbert College
3946,Hill College
3947,Hill High School
3948,Hill-Murray
3949,Hillcrest Christian
3950,Hillcrest High School
3951,Hillgrove High School
3952,Hilliard
3953,Hilliard Davidson
3954,Hillsboro HS
3955,Hillsboro High School
3956,Hillsborough  Community College
3957,Hillsborough Community College
3958,Hillsborough High School
3959,Hillsborough JC
3960,Hillsdale
3961,Hillsdale College
3962,Hillside
3963,Hilltop
3964,Hilo
3965,Hilo HS
3966,Hilo High School
3967,Hilton Head High School
3968,Hinds Community College
3969,Hingham High School
3970,Hinsdale Central
3971,Hinsdale Central High School
3972,Hinsdale South
3973,Hiram College
3974,Hiwassee College
3975,Hixson
3976,Hobart High School
3977,Hobbs High School
3978,Hoboken High School
3979,Hoffman
3980,Hofstra
3981,Hofstra University
3982,Hogan High School
3983,Hoggard High School
3984,Hoke County
3985,Hokes Bluff
3986,Holbrook
3987,Holdenville
3988,Holeytown
3989,Holland
3990,Holland HS
3991,Holland Hall
3992,Holley
3993,Hollister
3994,Holliston High School
3995,Holly
3996,Holly Springs High School
3997,Hollywood
3998,Hollywood Christian
3999,Hollywood Hills High School
4000,Holmen High School
4001,Holmes Community College
4002,Holmes County High School
4003,Holmes High School
4004,Holt
4005,Holt HS
4006,Holtville High School
4007,Holy Angels Academy
4008,Holy Cross
4009,Holy Cross College
4010,Holy Cross High School
4011,Holy Cross Regional Catholic
4012,Holy Family
4013,Holy Ghost Prep
4014,Holy Ghost Prep High School
4015,Holy Innocents Episcopal School
4016,Holy Name
4017,Holy Name Central Catholic
4018,Holy Names
4019,Holy Names Catholic
4020,Holy Spirit
4021,Holy Trinity
4022,Holy Trinity Academy
4023,Holyoke
4024,Holyoke Community College
4025,Home Schooled
4026,Homer
4027,Homestead
4028,Homewood-Flossmoor High School
4029,Hondo
4030,Hononegah
4031,Hononegah High School
4032,Hood River Valley
4033,Hooks
4034,Hoopa Valley
4035,Hooper
4036,Hoover High School
4037,Hope
4038,Hope International
4039,Hope International University
4040,Hope Mills
4041,Hopedale
4042,Hopewell
4043,Hopewell Valley Central
4044,Hopkins
4045,Hopkins School
4046,Hopkinsville
4047,Hopkinsville High School
4048,Hoquiam
4049,Horace Greeley
4050,Horace Mann
4051,Horace Scott
4052,Horatio HS
4053,Horizon High School
4054,Horlick William
4055,Horlock High School
4056,Horn Lake
4057,Horseheads
4058,Horseheads High
4059,Horseheads High School
4060,Hot Springs
4061,Houghton
4062,Housatonic Community College.
4063,Housatonic Valley Regional
4064,Houston Academy
4065,Houston Baptist
4066,Houston Baptist University
4067,Houston Christian
4068,Houston Christian University
4069,Houston County High School
4070,Houston High School
4071,Houston Memorial High School
4072,Hovatio
4073,Howard
4074,Howard College
4075,Howard JC
4076,Howard University
4077,Howe High School
4078,Howell
4079,Howell Central High School
4080,Howell HS
4081,Howell High School
4082,Howell North High School
4083,Howland High School
4084,Hubbard
4085,Hudgens Academy
4086,Hudson
4087,Hudson Catholic Regional
4088,Hudson Valley Community College
4089,Hudson's Bay
4090,Hudsonville
4091,Hueneme High School
4092,Hueytown
4093,Huffman
4094,Hug
4095,Hughes Center
4096,Hughes Springs
4097,Hughesville
4098,Huguenot
4099,Hulbert
4100,Humberside Collegiate High School
4101,Humble High School
4102,Humboldt State University
4103,Humphreys Academy
4104,Hun School
4105,Hunt
4106,Hunter College
4107,Hunter Huss High School
4108,Hunterdon Central
4109,Hunters Lane
4110,Hunting Hills
4111,Huntingdon College
4112,Huntington
4113,Huntington Beach High School
4114,Huntington East
4115,Huntington North
4116,Huntington Park
4117,Huntington University
4118,Huntingtown
4119,Huntley Project
4120,Huntsville
4121,Huntsville High School
4122,Hurley
4123,Hurricane
4124,Hurricane High School
4125,Husson College
4126,Huston-Tillotson University
4127,Hutchinson
4128,Hutchinson Community College
4129,Hutchinson JC
4130,Hutchinson Technical
4131,Hutto High School
4132,Hyde Park High School
4133,Hydro
4134,IMG Academy
4135,"IMG Academy, Bradenton, Fla."
4136,Ichabod Crane
4137,Ida S. Baker High School
4138,Idabel
4139,Idaho Falls
4140,Idaho State University
4141,Idalia
4142,Ignacio
4143,Ilion
4144,Ilion Central
4145,Illian Christian
4146,Illiana Christian
4147,Illiana Christian High School
4148,Illinois
4149,Illinois Central College
4150,Illinois Institute of Technology
4151,Illinois State
4152,Illinois State University
4153,Illinois Valley Central
4154,Illinois Valley Community College
4155,Illinois Wesleyan University
4156,Illinois-Chicago
4157,Illinois-Springfield
4158,Imbay
4159,Immaculata High School
4160,Immaculate High School
4161,Immanuel
4162,Imperial
4163,Imperial Beach
4164,Imperial HS
4165,Imperial Valley College
4166,Incline
4167,Independence Community College
4168,Independence High School
4169,Indian Hill
4170,Indian Hills
4171,Indian Hills Community College-Centerville
4172,Indian Hills Community College-Ottumwa
4173,Indian Hills JC
4174,Indian Lake
4175,Indian River
4176,Indian River Community College
4177,Indian River State College
4178,Indian River State JC
4179,Indian Trail Academy
4180,"Indian Trail HS, Kenosha, Wis."
4181,Indiana
4182,Indiana Area
4183,Indiana Institute of Technology
4184,Indiana State
4185,Indiana State University
4186,Indiana University
4187,Indiana University Bloomington
4188,Indiana University Southeast
4189,Indiana University of Pennsylvania
4190,Indiana University-Purdue University-Fort Wayne
4191,Indiana Wesleyan University
4192,Indiana-Kokomo
4193,Indianola
4194,Indianola Academy
4195,Indio High School
4196,Inglemoor
4197,Inglewood High School
4198,Ingraham High School
4199,Inspiration Academy
4200,Interlake
4201,Interlake High School
4202,International Baseball Academy
4203,"International Baseball Academy, Ceiba, P.R."
4204,Iola
4205,Iolani High School
4206,Iona
4207,Iona Catholic Secondary
4208,Iona College
4209,Iona Prep
4210,Ionia
4211,Iowa Central Community College
4212,Iowa Central JC
4213,Iowa City
4214,Iowa Park
4215,Iowa State University
4216,Iowa Wesleyan College
4217,Iowa Western Community College
4218,Ipswich High School
4219,Irmo
4220,Irondequoit
4221,Ironton
4222,Ironwood
4223,Ironwood Ridge High School
4224,Irvine
4225,Irving High School
4226,Irvington
4227,Irwin County
4228,Isaac Elston
4229,Island Coast High School
4230,Islip
4231,Issaquah High School
4232,Istrouma High School
4233,Itasca Community College
4234,Itawamba Community College
4235,Itawamba JC
4236,Ithaca
4237,Ithaca College
4238,J. Sterling Morton East
4239,J. W. Mitchell High School
4240,J.A. Fair Systems Magnet
4241,J.F. Webb
4242,J.H. Rose
4243,J.J. Kelly
4244,J.L. Crowe
4245,J.M. Tate High School
4246,J.W. Mitchell High School
4247,JC of Central Florida
4248,JC of Marin
4249,JC of Southern Nevada
4250,JC of the Canyons
4251,JC of the Sequoias
4252,JL Mann Academy
4253,JSerra Catholic High School
4254,JSerra High School
4255,Jac Cen Del
4256,Jackson Academy
4257,Jackson Central
4258,Jackson Central-Merry
4259,Jackson Community College
4260,Jackson High School
4261,Jackson Memorial High School
4262,Jackson Prep
4263,Jackson Preparatory School
4264,Jackson State Community College
4265,Jackson State University
4266,Jackson University
4267,Jacksonville
4268,Jacksonville High School
4269,Jacksonville State
4270,Jacksonville State University
4271,Jacksonville University
4272,Jacobs
4273,Jacobs High School
4274,Jamaica
4275,James A Collazo
4276,James A. Garfield
4277,James B. Castle
4278,James Buchanan
4279,James H. Bowen
4280,James Hunt
4281,James Island
4282,James Lick
4283,James Logan High School
4284,James Madison
4285,James Madison High School
4286,James Madison University
4287,James Martin High School
4288,James Martin Senior High School
4289,James Monroe High School
4290,Jamestown
4291,Jamestown College
4292,Janesville
4293,Jarvis Christian College
4294,Jasper
4295,Jasper High School
4296,Jay County
4297,Jay High School
4298,Jay M. Robinson High School
4299,Jean Vanier Catholic High School
4300,Jeanerette
4301,Jeanette
4302,Jefferson City
4303,Jefferson College
4304,Jefferson Community College
4305,Jefferson County
4306,Jefferson Davis Community College
4307,Jefferson Davis High School
4308,Jefferson Forest
4309,"Jefferson HS, Lafayette, Ind."
4310,Jefferson High School
4311,Jefferson JC
4312,Jefferson State Community College
4313,Jefferson Township
4314,Jefferson-Morgan
4315,Jeffersonville High School
4316,Jemison
4317,Jenison
4318,Jenkins High School
4319,Jenks
4320,Jenks HS
4321,Jenks High School
4322,Jensen Beach High School
4323,Jerome
4324,Jersey Village High School
4325,Jess Lanier
4326,Jessieville
4327,Jesuit College Prep High School
4328,Jesuit College Preparatory School
4329,Jesuit High School
4330,Jesuit Prep
4331,Jesup
4332,Jetmore
4333,Jewish Community of the Bay
4334,Joel Barlow High School
4335,Johansen
4336,John A. Logan College
4337,John A. Logan JC
4338,John Abbott College
4339,John Adams
4340,John B. Alexander High School
4341,John Baptist
4342,John Bowne
4343,John Brown University
4344,John Burroughs
4345,John Burroughs School
4346,John Carroll
4347,John Carroll Catholic High School
4348,John Curtis
4349,John Dickinson
4350,John Diefenbaker
4351,John F. Kennedy Catholic
4352,John F. Kennedy Catholic School
4353,John F. Kennedy High School
4354,John F. Kennedy Memorial
4355,John Fraser
4356,John Glenn High School
4357,John H. Reagan
4358,John Harris High School
4359,John I. Leonard
4360,John Jay College of Criminal Justice
4361,John Jay High School
4362,John Marshall
4363,John McDonogh
4364,John Paul II
4365,John Paul II High School
4366,John S. Shaw
4367,John Swett
4368,John Tyler
4369,John Vianny
4370,John Wood Community College
4371,Johns Hopkins University
4372,Johnson City
4373,Johnson County Community College
4374,Johnson Ferry Christian Academy
4375,Johnson High School
4376,Johnson and Wales University
4377,Johnsonburg
4378,Johnston
4379,Johnston Heights
4380,Johnstown
4381,Johnstown Vocational Tech
4382,Johnstown-Monroe
4383,Joliet Catholic Academy
4384,Joliet Catholic HS
4385,Joliet Central
4386,Joliet Junior College
4387,Joliet Township
4388,Joliet West High School
4389,Jonathan Dayton Regional
4390,Jones County High School
4391,Jones County JC
4392,Jones County Junior College
